Vintage,Score,Drink Window,Description,Country,Region,Variety,Vola_Temp,Vola_Rain,Longest_Dry,Longest_Wet,Avg_Rain,Count_above35,Count_under10,Count_under0,Coulure_Wind,June_Rain
2010,98,Hold,"Cool, wet spring resulted in historically low yields, but excellent growing season backed by well-timed September rain and late Indian summer led to a late harvest of terrific quality. Reds are racy and loaded with minerality; even better defined than '09. Whites are bright, with gorgeous definition; better than '06  (See all ratings)",France,Rhône,Rhône/Northern,0.3331315805852877,1.9649279623487408,12.0,16.0,2.285309278350516,1.0,72.0,5.0,10.902016129032258,139.79999999999998
2009,96,Drink or hold,"Warm, dry season led to early harvest, but mid-August rain and cool nights kept grapes fresh. Reds are rich and polished, whites ripe and rounded; excellent overall and very consistent, with normal yields  (See all ratings)",France,Rhône,Rhône/Northern,0.3044402550229926,1.8711234479599297,11.0,7.0,1.3435567010309275,4.0,55.0,3.0,11.228194444444444,116.45
2008,86,Drink,"Cool, gray season made ripening reds difficult. Some successes, but many lean, herb-inflected wines; whites are excellent, with ripe tropical fruit flavors and tangy acidity. A tough year, but better than '02  (See all ratings)",France,Rhône,Rhône/Northern,0.3347164846534817,1.6829285792510116,13.0,20.0,3.409278350515464,0.0,62.0,5.0,9.749453551912568,209.7
2007,91,Drink or hold,"Erratic growing season followed by perfect September that saved the harvest. Reds and whites are fresh, aromatic and forward in style; similar to '01, more consistent than '04. Strongest in Côte-Rôtie and Cornas  (See all ratings)",France,Rhône,Rhône/Northern,0.2944183537949726,1.7840720270886434,21.0,11.0,2.6940721649484534,0.0,58.0,1.0,10.221857923497268,305.45000000000005
2006,92,Drink or hold,"Ripe, fresh reds with open-knit structure, fine balance; whites are classics, combining best of '04 and '05  (See all ratings)",France,Rhône,Rhône/Northern,0.3611871931041742,2.0951325260504783,18.0,11.0,2.380670103092783,3.0,61.0,8.0,11.44902777777778,114.54999999999998
2005,94,Drink or hold,"Another drought-influenced vintage, though cool nights helped to maintain freshness. Reds have classic structure for long-term cellaring; whites also dense and concentrated  (See all ratings)",France,Rhône,Rhône/Northern,0.3211186476278597,2.424016096369047,12.0,13.0,2.0123711340206185,3.0,67.0,3.0,11.356830601092897,88.6
2004,90,Drink,"Controlling yields was key for reds, with some variable results; best are fresh and balanced, others are crisp and green. Whites, particularly Condrieu, are superb  (See all ratings)",France,Rhône,Rhône/Northern,0.3286600848952221,2.4261939809961266,10.0,12.0,1.8007731958762887,0.0,67.0,3.0,11.678947368421053,51.75
2003,94,Drink or hold,"Torrid heat wave produced a small crop with wide-ranging quality, from exotically ripe to acid-deficient. Whites show lots of tropical fruit, oily textures  (See all ratings)",France,Rhône,Rhône/Northern,0.3358581919196751,2.376947115896059,20.0,12.0,1.0889175257731958,22.0,51.0,5.0,11.077450980392156,72.30000000000001
2002,82,Past peak,Rain made it hard to pick ripe and clean reds; many show herb and tobacco notes with tough tannins. Whites harvested in time though; some are outstanding  (See all ratings),France,Rhône,Rhône/Northern,0.2882811083703231,1.7555296984919624,14.0,16.0,2.759020618556701,0.0,65.0,4.0,10.613265306122448,183.25
2001,89,Drink,"Great racy, rich whites in Condrieu and Hermitage; elegant reds  (See all ratings)",France,Rhône,Rhône/Northern,0.322778305583013,1.7285442362266068,9.0,12.0,2.009278350515464,0.0,63.0,0.0,9.992,118.7
2000,88,Drink,"Clean and pure with good structure, but without the depth of top years  (See all ratings)",France,Rhône,Rhône/Northern,0.2996078050359831,1.82865539536552,12.0,15.0,2.0850515463917527,0.0,59.0,0.0,11.657894736842108,101.2
1999,96,Drink,"Voluptuous, silky vintage with stunning quality for Côte-Rôtie  (See all ratings)",France,Rhône,Rhône/Northern,0.2953176863133107,1.7693910346134238,12.0,15.0,2.234278350515464,0.0,54.0,0.0,11.436904761904762,150.79999999999998
1998,90,Drink,"Very structured reds with good fruit, balance and concentration; now approaching their peak  (See all ratings)",France,Rhône,Rhône/Northern,0.3447220992106192,2.1906590185977337,23.0,21.0,2.554381443298969,4.0,72.0,6.0,,173.54999999999998
1997,88,Drink,Reds framed by burly tannins; starting to soften. Best in Côte-Rôtie and Hermitage  (See all ratings),France,Rhône,Rhône/Northern,0.2941832006690904,2.2707435605623894,31.0,26.0,2.2353092783505155,0.0,61.0,1.0,,187.95
1996,90,Drink,Big crop with high acidity; best are refined and elegant  (See all ratings),France,Rhône,Rhône/Northern,0.3365974014913259,2.172646579404022,16.0,11.0,2.156958762886598,0.0,70.0,7.0,,167.55
1995,91,Drink,Unheralded year but red wines offer concentration and length; whites are also very good to outstanding  (See all ratings),France,Rhône,Rhône/Northern,0.3581489235035617,2.372647279145873,15.0,11.0,3.251546391752577,2.0,72.0,4.0,,142.85
2021,88,Drink or hold,"Not as disastrous as the north, yet growers in the south suffered from frosts that reduced yields. Grenache was particularly fragile, and mildew pressure further reduced volumes. Quality is mixed, with many wines lacking concentration and others finding success in a fresher, lower-alcohol style; whites are energetic, vibrant and balanced  Clos St.-Jean Châteauneuf-du-Pape Deus Ex Machina  Top-scoring wines (click for full tasting note):


Château de St.-Cosme Gigondas Hominis Fides


Clos des Papes Châteauneuf-du-Pape


Clos St.-Jean Châteauneuf-du-Pape Deus Ex Machina",France,Rhône,Rhône/Southern,0.3498350331350131,2.3855448379894697,8.0,15.0,2.754381443298969,0.0,76.0,11.0,9.53032258064516,199.21666666666664
2020,93,Drink or hold,"A mild winter followed by a hot, dry summer with slightly cooler nights led to wines with good freshness and balance. Ideal harvest conditions resulted in a stress-free vintage with solid yields. With generous, supple fruit profiles and accessible tannins, the wines stand out for their immediate drinkability, though quality is more heterogeneous  Clos St.-Jean Châteauneuf-du-Pape Deus Ex Machina  Top-scoring wines (click for full tasting note):


Château de Beaucastel Châteauneuf-du-Pape Hommage Jacques Perrin


Clos des Papes Châteauneuf-du-Pape


Clos St.-Jean Châteauneuf-du-Pape Deus Ex Machina",France,Rhône,Rhône/Southern,0.3004669925164809,2.9690818186182515,19.0,12.0,1.9064432989690725,7.0,68.0,3.0,10.797258064516129,112.4
2019,94,Drink or hold,"A wet winter set the table for the region’s vineyards to get through the hot, dry growing season, with Grenache and Mourvèdre excelling as harvest lingered into early October. Reds are rich, ripe and expressive, with refined textures. A gorgeous vintage that just lacks the spine to be among the truly elite years  Château de St.-Cosme Gigondas Le Claux  Top-scoring wines (click for full tasting note):


Château de Beaucastel Châteauneuf-du-Pape Hommage Jacques Perrin


Château de St.-Cosme Gigondas Le Poste


Château de St.-Cosme Gigondas Le Claux",France,Rhône,Rhône/Southern,0.3638548228480776,2.261916509649984,14.0,13.0,1.812113402061856,9.0,79.0,5.0,11.053145161290324,122.5
2019,94,Drink or hold,"A wet winter set the table for the region’s vineyards to get through the hot, dry growing season, with Grenache and Mourvèdre excelling as harvest lingered into early October. Reds are rich, ripe and expressive, with refined textures. A gorgeous vintage that just lacks the spine to be among the truly elite years  Château de St.-Cosme Gigondas Le Claux  Top-scoring wines (click for full tasting note):


Château de Beaucastel Châteauneuf-du-Pape Hommage Jacques Perrin


Château de St.-Cosme Gigondas Le Poste


Château de St.-Cosme Gigondas Le Claux",France,Rhône,Rhône/Southern,0.3638548228480776,2.261916509649984,14.0,13.0,1.8121134020618557,9.0,79.0,5.0,11.053145161290324,122.5
2018,92,Drink or hold,"Growing season marred by spring rains that led to severe mildew pressure, which severely hampered Grenache yields. Summer was hot and dry, with nights not as cool as usual, but there were no heat spikes. Reds are supple and velvety, low in acid, offering flattering, forward fruit  Clos des Papes Châteauneuf-du-Pape  Top-scoring wines (click for full tasting note):


Domaine St.-Préfert Châteauneuf-du-Pape Collection Charles Giraud


Château de St.-Cosme Gigondas Le Poste


Clos des Papes Châteauneuf-du-Pape",France,Rhône,Rhône/Southern,0.318977364222315,1.926382506440204,18.0,7.0,1.803865979381444,3.0,54.0,3.0,10.137231182795697,153.70000000000005
2018,92,Drink or hold,"Growing season marred by spring rains that led to severe mildew pressure, which severely hampered Grenache yields. Summer was hot and dry, with nights not as cool as usual, but there were no heat spikes. Reds are supple and velvety, low in acid, offering flattering, forward fruit  Clos des Papes Châteauneuf-du-Pape  Top-scoring wines (click for full tasting note):


Domaine St.-Préfert Châteauneuf-du-Pape Collection Charles Giraud


Château de St.-Cosme Gigondas Le Poste


Clos des Papes Châteauneuf-du-Pape",France,Rhône,Rhône/Southern,0.318977364222315,1.926382506440204,18.0,7.0,1.8038659793814436,3.0,54.0,3.0,10.137231182795697,153.70000000000005
2017,92,Drink or hold,"A difficult flowering resulted in drastically reduced yields on Grenache. Crop ripened quickly in hot, dry conditions, leading to inconsistent quality. Best spots were cooler and later-ripening, with Syrah and Mourvèdre playing key roles  Rotem & Mounir Saouma Châteauneuf-du-Pape White Magis  Top-scoring wines (click for full tasting note):


Château de Beaucastel Châteauneuf-du-Pape Hommage à Jacques Perrin


Domaine St.-Préfert Châteauneuf-du-Pape White Cuvée Spéciale Vieilles Clairettes


Rotem & Mounir Saouma Châteauneuf-du-Pape White Magis",France,Rhône,Rhône/Southern,0.3355886752282881,1.8796872264232936,21.0,9.0,1.8512886597938143,3.0,77.0,2.0,10.753763440860215,97.70000000000002
2016,99,Hold,"This truly rare vintage is a new benchmark. The growing season was warm during the day but cool at night, with an unusually large diurnal swing that led to slow, even ripening across all varieties while maintaining acidity. Reds are laden with fruit, yet extremely racy and fresh in feel; whites are pure, brimming with energy  Domaine Giraud Châteauneuf-du-Pape Grenaches de Pierre  Top-scoring wines (click for full tasting note):


Domaine St.-Préfert Châteauneuf-du-Pape Collection Charles Giraud


Château de St.-Cosme Gigondas Le Poste


Domaine Giraud Châteauneuf-du-Pape Grenaches de Pierre",France,Rhône,Rhône/Southern,0.3460858326741046,1.5333042261246648,22.0,13.0,2.232989690721649,0.0,64.0,2.0,9.133575268817204,180.15000000000003
2015,97,Hold,"Ideal spring conditions were followed by warm, dry weather through July and then heavy rains in August. Earlier-ripening Viognier and Syrah struggled a bit, while later-ripening Grenache and Mourvèdre excelled; reds are rich, ripe and full of powerful fruit. In the style of 2009 and 2007, with better definition  Château de St.-Cosme Gigondas Le Poste  Top-scoring wines (click for full tasting note):


Domaine St.-Préfert Châteauneuf-du-Pape Collection Charles Giraud


Château de Beaucastel Châteauneuf-du-Pape Hommage à Jacques Perrin


Château de St.-Cosme Gigondas Le Poste",France,Rhône,Rhône/Southern,0.3315195675505965,2.294253018775012,27.0,9.0,2.164690721649485,10.0,64.0,1.0,11.851451612903226,67.3
2014,88,Drink,"Season similar to the north's, with a good start but then persistent rains followed by more humid weather through September. Earlier-ripening areas favored as disease pressures built steadily; sorting tables critical to cull berries, with yields markedly lower as a result. Trickiest vintage since 2008  Domaine de Beaurenard Châteauneuf-du-Pape White Boisrenard  Top-scoring wines (click for full tasting note):


Château de Beaucastel Châteauneuf-du-Pape White Vieilles Vignes


Clos des Papes Châteauneuf-du-Pape White


Domaine de Beaurenard Châteauneuf-du-Pape White Boisrenard",France,Rhône,Rhône/Southern,0.2725310611078412,1.7947408243089344,11.0,12.0,2.3012886597938143,1.0,70.0,0.0,12.072203389830507,143.65
2013,89,Drink,"Cool but dry growing season, with Grenache yields drastically reduced once again and Grenache-reliant wines lacking some depth and ripeness; wines buttressed with Syrah and Mourvèdre are fresh, pure and floral-edged  Château de St.-Cosme Gigondas Le Poste  Top-scoring wines (click for full tasting note):


Château de Beaucastel Châteauneuf-du-Pape White Vieilles Vignes


Château de St.-Cosme Gigondas Hominis Fides


Château de St.-Cosme Gigondas Le Poste",France,Rhône,Rhône/Southern,0.3860160204660843,1.839394148568288,14.0,13.0,3.143298969072165,0.0,79.0,5.0,10.04266129032258,179.05
2013,89,Drink,"Cool but dry growing season, with Grenache yields drastically reduced once again and Grenache-reliant wines lacking some depth and ripeness; wines buttressed with Syrah and Mourvèdre are fresh, pure and floral-edged  Château de St.-Cosme Gigondas Le Poste  Top-scoring wines (click for full tasting note):


Château de Beaucastel Châteauneuf-du-Pape White Vieilles Vignes


Château de St.-Cosme Gigondas Hominis Fides


Château de St.-Cosme Gigondas Le Poste",France,Rhône,Rhône/Southern,0.3860160204660843,1.8393941485682876,14.0,13.0,3.143298969072165,0.0,79.0,5.0,10.04266129032258,179.05
2012,93,Drink or hold,"Small crop following severe coulure on Grenache, but the wines are fine-grained and lengthy, with deliciously ripe flavors; well-balanced and should cellar well  (See all ratings)",France,Rhône,Rhône/Southern,0.2959970467651207,1.838255315562334,12.0,16.0,2.7793814432989694,3.0,61.0,0.0,9.861249999999997,250.7
2011,91,Drink or hold,"Warm spring, but cool, wet weather in July and August led to uneven ripening; Indian summer saved the vintage. Grenache is light, but Syrah and Mourvèdre strong, so blending key; there will be some excellent wines, but heterogenous from domaine to domaine  (See all ratings)",France,Rhône,Rhône/Southern,0.2448155066529795,2.082701713228013,17.0,12.0,2.3494845360824743,3.0,58.0,0.0,9.949462365591396,175.04999999999998
2010,98,Hold,"Cool, windy spring led to a drastically reduced crop; growing season marked by warm days and cool nights, with a late harvest resulting in beautifully ripe, racy, [i]terroir[n]-driven wines for aging. The spine of ’05 with extra flesh  (See all ratings)",France,Rhône,Rhône/Southern,0.3331315805852877,1.9649279623487408,12.0,16.0,2.285309278350516,1.0,72.0,5.0,10.902016129032258,139.79999999999998
